Quartile,Id,Extracted Code,Code with Inline Comments,Accurayc,Adequacy,Conciseness,Usefulness
,43516291,"private byte[] copyFormElements(byte[] sourceTemplate) throws IOException {
    PdfReader completeReader = new PdfReader(new ByteArrayInputStream(sourceTemplate));
    PdfDocument completeDoc = new PdfDocument(completeReader);

    ByteArrayOutputStream out = new ByteArrayOutputStream();
    PdfWriter offsetWriter = new PdfWriter(out);
    PdfDocument offsetDoc = new PdfDocument(offsetWriter);
    offsetDoc.initializeOutlines();
    PdfPage blank = offsetDoc.addNewPage();
    PdfAcroForm originalForm = PdfAcroForm.getAcroForm(completeDoc, false);

    PdfAcroForm offsetForm = PdfAcroForm.getAcroForm(offsetDoc, true);

    for (String name : originalForm.getFormFields().keySet()) {
        PdfFormField field = originalForm.getField(name);
        PdfDictionary copied = field.getPdfObject().copyTo(offsetDoc, false);
        PdfFormField copiedField = PdfFormField.makeFormField(copied, offsetDoc);
        offsetForm.addField(copiedField, blank);
    }

    offsetDoc.close();
    completeDoc.close();
    return out.toByteArray();
}
","private byte[] copyFormElements(byte[] sourceTemplate) throws IOException {
    // Create a reader for the source PDF template
    PdfReader completeReader = new PdfReader(new ByteArrayInputStream(sourceTemplate));

    // Create a PDF document from the reader
    PdfDocument completeDoc = new PdfDocument(completeReader);

    // Create an output stream for the new PDF document
    ByteArrayOutputStream out = new ByteArrayOutputStream();

    // Create a writer for the new PDF document
    PdfWriter offsetWriter = new PdfWriter(out);

    // Create a new PDF document for the writer
    PdfDocument offsetDoc = new PdfDocument(offsetWriter);

    // Initialize the outlines of the new PDF document
    offsetDoc.initializeOutlines();

    // Create a blank page for the new PDF document
    PdfPage blank = offsetDoc.addNewPage();

    // Get the original form from the complete PDF document
    PdfAcroForm originalForm = PdfAcroForm.getAcroForm(completeDoc, false);

    // Get the form from the offset PDF document
    PdfAcroForm offsetForm = PdfAcroForm.getAcroForm(offsetDoc, true);

    // Iterate over the fields in the original form
    for (String name : originalForm.getFormFields().keySet()) {
        // Get the field from the original form
        PdfFormField field = originalForm.getField(name);

        // Copy the field to the offset document
        PdfDictionary copied = field.getPdfObject().copyTo(offsetDoc, false);

        // Create a field from the copied dictionary
        PdfFormField copiedField = PdfFormField.makeFormField(copied, offsetDoc);

        // Add the field to the offset form
        offsetForm.addField(copiedField, blank);
    }

    // Close the offset PDF document
    offsetDoc.close();

    // Close the complete PDF document
    completeDoc.close();

    // Return the bytes of the new PDF document
    return out.toByteArray();
}",5,5,4,5
,45411226,"try {
    JSONArray jsonArray = new JSONArray(d);
    if(jsonArray != null) {
        for (int i = 0; i < jsonArray.length(); i++) {
            JSONObject jsonObject = jsonArray.optJSONObject(i);

            if(jsonObject == null) {
                continue;
            }

            String name = jsonObject.optString(""name"");
            String isMe = jsonObject.optString(""isMe"");
            String time = jsonObject.optString(""time"");

        }
    }
} catch (JSONException e) {
    e.printStackTrace();
}
","try {
    JSONArray jsonArray = new JSONArray(d); // Initialize a JSONArray with the parsed JSON string
    if(jsonArray != null) { // Checking if the JSONArray is not null
        for (int i = 0; i < jsonArray.length(); i++) { // Iterate through the JSONArray
            JSONObject jsonObject = jsonArray.optJSONObject(i); // Get the JSONObject at index i

            if(jsonObject == null) { // Checking if the JSONObject is not null
                continue; // Skip to the next iteration if the JSONObject is null
            }

            String name = jsonObject.optString(""name""); // Get the ""name"" value from the JSONObject
            String isMe = jsonObject.optString(""isMe""); // Get the ""isMe"" value from the JSONObject
            String time = jsonObject.optString(""time""); // Get the ""time"" value from the JSONObject

        }
    }
} catch (JSONException e) { // Catching JSON parsing exceptions
    e.printStackTrace();
}",5,4,4,4
,18846485,"public class Temp {

    public static void main (String args[]) {
        String input = convertSting(""2BXX09XX2BYYYY"");
        input = replaceSize(input, ""0A"");

        System.out.println(input);
    }

    private static String replaceSize(String input, String newSizeVal) {
        int sizePosition = 4;
        return input.substring(0, sizePosition) + newSizeVal + input.substring(sizePosition + newSizeVal.length(), input.length());
    }

    public static String convertSting (String input) {
        String findString = ""2B"";

        int firstIndex = input.indexOf(findString) + findString.length();
        return input.substring(0, firstIndex) + input.substring(firstIndex, input.length()).replace(findString, ""2B2B"");
    }
}
","```java
public class Temp {

    public static void main(String[] args) {
        // Convert the input string to a new string
        String input = convertSting(""2BXX09XX2BYYYY"");
        // Replace the size value in the new string
        input = replaceSize(input, ""0A"");
        // Print the updated string
        System.out.println(input);
    }

    // Replace the size value in the input string
    private static String replaceSize(String input, String newSizeVal) {
        // Get the position of the size value
        int sizePosition = 4;
        // Create the updated string by replacing the old size value with the new size value
        return input.substring(0, sizePosition) + newSizeVal + input.substring(sizePosition + newSizeVal.length(), input.length());
    }

    // Convert the input string to a new string
    public static String convertSting(String input) {
        // Find the first occurrence of the string ""2B""
        String findString = ""2B"";
        int firstIndex = input.indexOf(findString) + findString.length();
        // Create the updated string by replacing all occurrences of ""2B"" with ""2B2B""
        return input.substring(0, firstIndex) + input.substring(firstIndex, input.length()).replace(findString, ""2B2B"");
    }
}
```",4,5,4,5
,57269001,"@RestController
@FeignClient(name = ""zuul-server"")
public interface ProxyImages {

    @Configuration
    class MultipartSupportConfig {

        @Autowired
        private ObjectFactory<HttpMessageConverters> messageConverters;

        @Bean
        @Primary
        @Scope(""prototype"")
        public Encoder feignFormEncoder() {
            return new SpringFormEncoder(new SpringEncoder(messageConverters));
        }
    }

    @RequestMapping(value = {""oauth2-server/auth/user/avatar""}, consumes = {""multipart/form-data""})
    ResponseEntity<String> saveUserAvatar(@RequestPart(name = ""file"") MultipartFile file);
}
","@RestController // Indicates that this class is a REST controller
@FeignClient(name = ""zuul-server"") // Defines the feign client with the name ""zuul-server""
public interface ProxyImages {

    // Configuration class for multipart support
    @Configuration
    class MultipartSupportConfig {

        @Autowired
        private ObjectFactory<HttpMessageConverters> messageConverters; // Autowires the object factory of HTTP message converters

        @Bean // Declares a bean
        @Primary // Sets the bean as the primary bean
        @Scope(""prototype"") // Sets the bean scope to prototype
        public Encoder feignFormEncoder() {
            // Creates a feign form encoder using the Spring form encoder and Spring encoder
            return new SpringFormEncoder(new SpringEncoder(messageConverters));
        }
    }

    @RequestMapping(value = {""oauth2-server/auth/user/avatar""}, consumes = {""multipart/form-data""}) // Defines the request mapping for saving user avatar with multipart/form-data
    ResponseEntity<String> saveUserAvatar(@RequestPart(name = ""file"") MultipartFile file); // Saves the user avatar using a multipart file parameter
}",5,5,4,5
,28809396,"public static Bitmap getDisplayPhoto(Context context, String contactNumber) {

        contactNumber = Uri.encode(contactNumber);
        int phoneContactID = -1;
        Cursor contactLookupCursor = context.getContentResolver().query(Uri.withAppendedPath(PhoneLookup.CONTENT_FILTER_URI, contactNumber),
                new String[] { PhoneLookup.DISPLAY_NAME, PhoneLookup._ID }, null, null, null);
        while (contactLookupCursor.moveToNext()) {
            phoneContactID = contactLookupCursor.getInt(contactLookupCursor.getColumnIndexOrThrow(PhoneLookup._ID));
        }
        contactLookupCursor.close();

        Bitmap photo = null;
        if (phoneContactID != -1) {
            Uri contactUri = ContentUris.withAppendedId(Contacts.CONTENT_URI, phoneContactID);
            Uri displayPhotoUri = Uri.withAppendedPath(contactUri, Contacts.Photo.DISPLAY_PHOTO);
            try {
                AssetFileDescriptor fd = context.getContentResolver().openAssetFileDescriptor(displayPhotoUri, ""r"");

                photo = BitmapFactory.decodeFileDescriptor(fd.getFileDescriptor());
            } catch (IOException e) {
            }
        }

        return photo;
    }
","```java
public static Bitmap getDisplayPhoto(Context context, String contactNumber) {

        // Uri encode the contact number
        contactNumber = Uri.encode(contactNumber);

        int phoneContactID = -1;

        // Query the Phone Lookup Content Provider to get the contact ID
        Cursor contactLookupCursor = context.getContentResolver().query(Uri.withAppendedPath(PhoneLookup.CONTENT_FILTER_URI, contactNumber),
                new String[] { PhoneLookup.DISPLAY_NAME, PhoneLookup._ID }, null, null, null);
        while (contactLookupCursor.moveToNext()) {
            phoneContactID = contactLookupCursor.getInt(contactLookupCursor.getColumnIndexOrThrow(PhoneLookup._ID));
        }
        contactLookupCursor.close();

        Bitmap photo = null;
        // If the contact ID is not -1, then the contact exists
        if (phoneContactID != -1) {
            Uri contactUri = ContentUris.withAppendedId(Contacts.CONTENT_URI, phoneContactID);
            Uri displayPhotoUri = Uri.withAppendedPath(contactUri, Contacts.Photo.DISPLAY_PHOTO);
            // Try to get the display photo
            try {
                AssetFileDescriptor fd = context.getContentResolver().openAssetFileDescriptor(displayPhotoUri, ""r"");
                photo = BitmapFactory.decodeFileDescriptor(fd.getFileDescriptor());
            } catch (IOException e) {
            }
        }

        return photo;
    }
```",5,4,3,5
,45605051,"PdfDocument pdfDocument = new PdfDocument(new PdfWriter(getOutputFile()));
Document layoutDocument = new Document(pdfDocument);


Table table = new Table(UnitValue.createPercentArray(new float[]{0.5f, 0.5f}));


Cell headerCell = new Cell(1,2);      
headerCell.add(new Paragraph(""Tax""));
table.addCell(headerCell);


table.addCell(new Cell().add(new Paragraph(""Name"")));
table.addCell(new Cell().add(new Paragraph(""%"")));


table.addCell(new Cell().add(new Paragraph(""The java cookbook"")));
table.addCell(new Cell().add(new Paragraph(""6"")));

layoutDocument.add(table);
layoutDocument.close();
","PdfDocument pdfDocument = new PdfDocument(new PdfWriter(getOutputFile())); // Creates a new PDF document
Document layoutDocument = new Document(pdfDocument); // Creates a new document layout for the PDF document


Table table = new Table(UnitValue.createPercentArray(new float[]{0.5f, 0.5f})); // Creates a table with two columns of equal width


Cell headerCell = new Cell(1,2);      // Creates a cell that spans two columns
headerCell.add(new Paragraph(""Tax"")); // Adds the header text to the cell
table.addCell(headerCell); // Adds the header cell to the table


table.addCell(new Cell().add(new Paragraph(""Name""))); // Adds a cell with the ""Name"" header
table.addCell(new Cell().add(new Paragraph(""%""))); // Adds a cell with the ""%"" header


table.addCell(new Cell().add(new Paragraph(""The java cookbook""))); // Adds a cell with the ""The java cookbook"" text
table.addCell(new Cell().add(new Paragraph(""6""))); // Adds a cell with the ""6"" text

layoutDocument.add(table); // Adds the table to the document layout
layoutDocument.close(); // Closes the document layout and writes the PDF file",4,4,3,4
,29134019,"Class Address {
   City city; 
}

Class Business {}

Class City {
   List<Business> business; 
}

Class Restaurant extends Business{ 
    Address address; 
}

Class Theater extends Business { 
    Address address;  
}
","Class Address {
   City city; // contains the city information
}

Class Business {} // base class for businesses

Class City {
   List<Business> business; // contains businesses in this city
}

Class Restaurant extends Business { // subclass for restaurants
    Address address; // contains the address of this restaurant
}

Class Theater extends Business { // subclass for theaters
    Address address; // contains the address of this theater
}",5,5,3,5
,29450736,"public class Perm {
    private static int factorial(int n) {
        int fact = 1;
        for (int i = 1; i <= n; i++) {
            fact *= i;
        }
        return fact;
    }

    private static void swap(int[] elements, int i, int j) {
        int temp = elements[i];
        elements[i] = elements[j];
        elements[j] = temp;
    }

        private static void reverse(int[] array, int startIndex, int endIndex) {
        int size = endIndex + 1 - startIndex;
        int limit = startIndex + size / 2;
        for (int i = startIndex; i < limit; i++) {

            swap(array, i, 2 * startIndex + size - 1 - i);
        }
    }

    private static void printSequence(int[] sequence) {
        for (int i = 0; i < sequence.length; i++) {
            System.out.printf(""%d, "", sequence[i]);
        }
        System.out.println();
    }

        private static void permutations(int[] sequence) {
        final int N = sequence.length;


        int numPermutations = factorial(N) - 1;


        for (int n = 0; n < numPermutations; n++) {



            for (int i = N - 1; i >= 1; i--) {

                if (sequence[i - 1] < sequence[i]) {

                    int pivotIndex = i - 1;




                    for (int j = N - 1; j > pivotIndex; j--) {
                        if (sequence[j] > sequence[pivotIndex]) {
                            swap(sequence, j, pivotIndex);
                            break;
                        }
                    }



                    reverse(sequence, pivotIndex + 1, N - 1);
                    break;
                }
            }

            printSequence(sequence);
        }
    }

    public static void main(String... args) {
        final int N = 3;
        int[] sequence = new int[N];
        for (int i = 0; i < N; i++) {
            sequence[i] = i + 1;
        }

        printSequence(sequence);
        permutations(sequence);
    }
}
","```java
public class Perm {
    // Calculate the factorial of a given number
    private static int factorial(int n) {
        int fact = 1;
        for (int i = 1; i <= n; i++) {
            fact *= i;
        }
        return fact;
    }

    // Swap two elements in an array
    private static void swap(int[] elements, int i, int j) {
        int temp = elements[i];
        elements[i] = elements[j];
        elements[j] = temp;
    }

    // Reverse a part of an array
    private static void reverse(int[] array, int startIndex, int endIndex) {
        int size = endIndex + 1 - startIndex;
        int limit = startIndex + size / 2;
        for (int i = startIndex; i < limit; i++) {
            // Swap the elements symmetrically around the middle
            swap(array, i, 2 * startIndex + size - 1 - i);
        }
    }

    // Print a sequence of numbers
    private static void printSequence(int[] sequence) {
        for (int i = 0; i < sequence.length; i++) {
            System.out.printf(""%d, "", sequence[i]);
        }
        System.out.println();
    }

    // Generate permutations of a given sequence
    private static void permutations(int[] sequence) {
        final int N = sequence.length;

        // Calculate the total number of permutations
        int numPermutations = factorial(N) - 1;

        // Iterate through each permutation
        for (int n = 0; n < numPermutations; n++) {
            // Find the largest index where the sequence is in decreasing order
            for (int i = N - 1; i >= 1; i--) {
                if (sequence[i - 1] < sequence[i]) {
                    // Find the smallest element greater than the pivot element on the right side
                    int pivotIndex = i - 1;
                    for (int j = N - 1; j > pivotIndex; j--) {
                        if (sequence[j] > sequence[pivotIndex]) {
                            swap(sequence, j, pivotIndex);
                            break;
                        }
                    }
                    // Reverse the sequence after the pivot element
                    reverse(sequence, pivotIndex + 1, N - 1);
                    break;
                }
            }
            // Print the current permutation
            printSequence(sequence);
        }
    }

    public static void main(String... args) {
        final int N = 3;
        int[] sequence = new int[N];
        for (int i = 0; i < N; i++) {
            sequence[i] = i + 1;
        }

        printSequence(sequence);
        permutations(sequence);
    }
}
```",5,5,4,5
,22456303,"private static byte[] convert(final InputStream is) throws IOException {
    final byte[] END_SIG = new byte[]{""\r"".getBytes()[0], ""\n"".getBytes()[0]};
    final List<Byte> streamBytes = new ArrayList<Byte>();
    int readByte;
    byte[] bytes;


    while ((readByte = is.read()) != -1) {
        streamBytes.add((byte) readByte);
        if (streamBytes.size() > 4) {
            int sbsize = streamBytes.size();

            int rp = sbsize - 4;
            int np = sbsize - 2;
            int rn = sbsize - 3;
            int nn = sbsize - 1;

            if (END_SIG[0] == streamBytes.get(rp) &amp;&amp; END_SIG[0] == streamBytes.get(np) &amp;&amp; END_SIG[1] == streamBytes.get(rn) &amp;&amp; END_SIG[1] == streamBytes.get(nn)) {
                break;
            }
        }
    }


    bytes = new byte[streamBytes.size()];
    for (int i = 0, iMAX = bytes.length; i < iMAX; ++i) {
        bytes[i] = streamBytes.get(i);
    }


    streamBytes.clear();


    final String HEADER = new String(bytes);
    int startIndex = HEADER.indexOf(""Content-Length:"") + ""Content-Length:"".length() + 1;
    int length = 0;
    int I = startIndex;
    while (Character.isDigit(HEADER.charAt(I++))) {
        ++length;
    }
    final String CL = HEADER.substring(startIndex, startIndex + length);


    int ContentLength = Integer.parseInt(CL);
    while (streamBytes.size() < ContentLength) {
        byte[] buffer = new byte[256];

        int rc = is.read(buffer);
        for (int irc = 0; irc < rc; ++irc) {
            streamBytes.add(buffer[irc]);
        }
    }


    bytes = new byte[streamBytes.size()];
    for (int i = 0, iMAX = bytes.length; i < iMAX; ++i) {
        bytes[i] = streamBytes.get(i);
    }

    return bytes;
}
","```java
private static byte[] convert(final InputStream is) throws IOException {
    final byte[] END_SIG = new byte[]{""\r"".getBytes()[0], ""\n"".getBytes()[0]}; // End of data signal
    final List<Byte> streamBytes = new ArrayList<Byte>(); // List to store data
    int readByte;
    byte[] bytes;

    while ((readByte = is.read()) != -1) { // Read data from the stream
        streamBytes.add((byte) readByte); // Add data to the list
        if (streamBytes.size() > 4) { // Check if the data size is greater than 4 bytes
            int sbsize = streamBytes.size(); // Get the size of the list
            int rp = sbsize - 4; // Calculate index to check for end of signal
            int np = sbsize - 2;
            int rn = sbsize - 3;
            int nn = sbsize - 1;

            if (END_SIG[0] == streamBytes.get(rp) &amp;&amp; END_SIG[0] == streamBytes.get(np) &amp;&amp; END_SIG[1] == streamBytes.get(rn) &amp;&amp; END_SIG[1] == streamBytes.get(nn)) {
                break; // End of signal found, exit loop
            }
        }
    }

    bytes = new byte[streamBytes.size()]; // Create byte array with the size of the list
    for (int i = 0, iMAX = bytes.length; i < iMAX; ++i) { // Copy data from list to byte array
        bytes[i] = streamBytes.get(i);
    }

    streamBytes.clear(); // Clear the streamBytes list

    final String HEADER = new String(bytes); // Convert bytes to string for header
    int startIndex = HEADER.indexOf(""Content-Length:"") + ""Content-Length:"".length() + 1; // Find the starting index of Content-Length
    int length = 0;
    int I = startIndex;
    while (Character.isDigit(HEADER.charAt(I++))) { // Determine the length of the Content-Length value
        ++length;
    }
    final String CL = HEADER.substring(startIndex, startIndex + length); // Extract the Content-Length value

    int ContentLength = Integer.parseInt(CL); // Convert the Content-Length to an integer
    while (streamBytes.size() < ContentLength) { // Read the remaining data
        byte[] buffer = new byte[256]; // Create buffer array
        int rc = is.read(buffer); // Read data into buffer
        for (int irc = 0; irc < rc; ++irc) { // Copy data from buffer to streamBytes list
            streamBytes.add(buffer[irc]);
        }
    }

    bytes = new byte[streamBytes.size()]; // Create byte array with the size of the list
    for (int i = 0, iMAX = bytes.length; i < iMAX; ++i) { // Copy data from list to byte array
        bytes[i] = streamBytes.get(i);
    }

    return bytes; // Return the data as a byte array
}
```",5,5,4,4
,55764032,"public void deposit() throws SQLException {

    System.out.println(""How much money do u want to deposit?"");
    int val = sc.nextInt();
    int accountNumber = 654321;

    String query = ""SELECT Balance FROM accounts.accs where AccountNumber = ?"";
    try( Connection con = DriverManager.getConnection(url,username,password);
         PreparedStatement stmt = con.prepareStatement(query)) {

        stmt.setInt(1, accountNumber);
        ResultSet rs = stmt.executeQuery();

        String query2 = ""UPDATE accs "" +
                    ""SET Balance = ? "" +
                    ""WHERE AccountNumber = ?"";
        try (PreparedStatement stmt2 = con.prepareStatement(query2)) {
            while (rs.next()){
                int balance = rs.getInt(""Balance"");
                System.out.println(""test"");
                int updatedBalance = balance+val;
                System.out.println(""the updatetbalance is"" + updatedBalance +"""");

                stmt2.setInt(1, updatedBalance);
                stmt2.setInt(2, accountNumber);
                stmt2.executeUpdate();
            }
        }
    }
}
","```java
public void deposit() throws SQLException {

    System.out.println(""How much money do u want to deposit?""); // Prompts the user to input the amount they want to deposit
    int val = sc.nextInt(); // Reads the amount entered by the user
    int accountNumber = 654321; // Initialize the account number (can be replaced with user input)

    String query = ""SELECT Balance FROM accounts.accs where AccountNumber = ?""; // SQL query to retrieve the current balance
    try( Connection con = DriverManager.getConnection(url,username,password); 
         PreparedStatement stmt = con.prepareStatement(query)) { // Establishes a connection to the database and prepares the query

        stmt.setInt(1, accountNumber); // Sets the account number parameter in the query
        ResultSet rs = stmt.executeQuery(); // Executes the query and gets the results

        String query2 = ""UPDATE accs "" +
                    ""SET Balance = ? "" +
                    ""WHERE AccountNumber = ?""; // SQL query to update the balance
        try (PreparedStatement stmt2 = con.prepareStatement(query2)) { // Prepares the update query
            while (rs.next()){ 
                int balance = rs.getInt(""Balance""); // Gets the current balance from the result set
                System.out.println(""test""); // For debugging purposes
                int updatedBalance = balance+val; // Calculates the updated balance
                System.out.println(""the updatetbalance is"" + updatedBalance +""""); // For debugging purposes

                stmt2.setInt(1, updatedBalance); // Sets the updated balance parameter in the query
                stmt2.setInt(2, accountNumber); // Sets the account number parameter in the query
                stmt2.executeUpdate(); // Executes the update query
            }
        }
    }
}
```",4,3,3,4
,20717557," int check [][]= new int [100][100];

public void actionPerformed(ActionEvent e)
{           
    if(e.getActionCommand().contains(""button""))
    {
        String str = e.getActionCommand().replaceAll(""button"", """");
        System.out.println(str);
        String[] v = str.split(""_"");
        int i = Integer.parseInt(v[0]);
        int j = Integer.parseInt(v[1]);            
        intArray[i][j]++;
        if(check[i][j]!=1){
            buttons[i][j].setBackground(Color.BLUE);
            check[i][j]=1;
        }
        else{
            buttons[i][j].setBackground(null);
            check[i][j]=0;
        }

    System.out.println(e.getActionCommand() +""  "" +i +""  "" +j);

    score2();
}
","```java
// Array to keep track of the state of each button
int check[][] = new int[100][100];

public void actionPerformed(ActionEvent e) {
    if (e.getActionCommand().contains(""button"")) {
        // Extract button coordinates from the action command
        String str = e.getActionCommand().replaceAll(""button"", """");
        System.out.println(str);
        String[] v = str.split(""_"");
        int i = Integer.parseInt(v[0]);
        int j = Integer.parseInt(v[1]);

        // Increment the score for the clicked button
        intArray[i][j]++;

        // Toggle the background color and check array state
        if (check[i][j] != 1) {
            buttons[i][j].setBackground(Color.BLUE);
            check[i][j] = 1;
        } else {
            buttons[i][j].setBackground(null);
            check[i][j] = 0;
        }

        // Debugging output
        System.out.println(e.getActionCommand() + ""  "" + i + ""  "" + j);

        // Update the score display
        score2();
    }
}
```",5,4,4,4
,38370063,"@SpringBootApplication
@EnableAsync
public class MySpringBootApp {

    @Bean
    public TaskExecutor taskExecutor() {
        ThreadPoolTaskExecutor executor = new ThreadPoolTaskExecutor();
        executor.setCorePoolSize(5);
        executor.setMaxPoolSize(10);
        executor.setQueueCapacity(25);
        return executor;
    }

    public static void main(String[] args) {

    }
}
","```java
@SpringBootApplication // Main annotation to mark the class as a Spring Boot application
@EnableAsync // Annotation to enable asynchronous execution
public class MySpringBootApp {
    // Bean to define the task executor for asynchronous execution
    @Bean
    public TaskExecutor taskExecutor() {
        ThreadPoolTaskExecutor executor = new ThreadPoolTaskExecutor(); // Creating a ThreadPoolTaskExecutor object
        executor.setCorePoolSize(5); // Setting the core pool size to 5
        executor.setMaxPoolSize(10); // Setting the maximum pool size to 10
        executor.setQueueCapacity(25); // Setting the queue capacity to 25
        return executor;
    }

    public static void main(String[] args) {
        // This is the main application entry point, which Spring Boot uses to bootstrap the application
    }
}
```",5,5,4,5
,14247234,"import java.lang.reflect.*;
import java.util.*;

public class ArrayTest
{ 
  public static void main(String[] args)
  {
    evaluate(""Hello"");
    evaluate(new Boolean[]{Boolean.TRUE, Boolean.FALSE});
    evaluate(new int[]{0, 1, 2});
    evaluate(null);
  }

  public static void evaluate(Object object)
  {
    List<String> primitiveArrayTypes = Arrays.asList(new String[] {
        ""boolean[]"", ""byte[]"", ""char[]"", ""double[]"",
        ""float[]"", ""int[]"", ""long[]"", ""short[]""
    });

    if (object == null)
    {
      System.out.println(""Null object."");
      return;
    }

    Class objClass = object.getClass();

    if (objClass.isArray())
    {
      if (primitiveArrayTypes.contains(objClass.getCanonicalName()))
      {
        System.out.println(""Contents of primitive array:"");
        for (int i = 0; i < Array.getLength(object); i++)
        {
          System.out.println(Array.get(object, i));
        }
      }
      else
      {
        System.out.println(""Contents of Object array:"");
        for (Object obj : (Object[]) object)  
        {
          System.out.println(obj);
        }
      }
    }
    else
    {
      System.out.println(""Not an array: "" + object);
    }
    System.out.println(""---"");
  }
}
","```java
import java.lang.reflect.*;
import java.util.*;

public class ArrayTest {
  public static void main(String[] args) {
    evaluate(""Hello"");
    evaluate(new Boolean[] {Boolean.TRUE, Boolean.FALSE}); // Evaluate a boolean array
    evaluate(new int[] {0, 1, 2}); // Evaluate an int array
    evaluate(null);
  }

  public static void evaluate(Object object) {
    List<String> primitiveArrayTypes = Arrays.asList(new String[] {
        ""boolean[]"", ""byte[]"", ""char[]"", ""double[]"",
        ""float[]"", ""int[]"", ""long[]"", ""short[]""
    });

    if (object == null) {
      System.out.println(""Null object.""); // Print message for null object
      return;
    }

    Class objClass = object.getClass();

    if (objClass.isArray()) {
      if (primitiveArrayTypes.contains(objClass.getCanonicalName())) {
        System.out.println(""Contents of primitive array:""); // Print message for primitive array evaluation
        for (int i = 0; i < Array.getLength(object); i++) {
          System.out.println(Array.get(object, i)); // Print each element of the primitive array
        }
      } else {
        System.out.println(""Contents of Object array:""); // Print message for object array evaluation
        for (Object obj : (Object[]) object) {
          System.out.println(obj); // Print each object in the array
        }
      }
    } else {
      System.out.println(""Not an array: "" + object); // Print message for non-array object
    }
    System.out.println(""---"");
  }
}
```",5,4,5,5
,24691931,"private int getMinMax(int[][] table, boolean max){
    if(max) return max(table);
    else return min(table);
}

private int min(int[][] table){
    int tempMin = int[0][0];

    for(int i = 0; i < table.length; i++)
        for(int j = 1; j < table[i].length; j++)
            if(table[i][j] < tempMin) tempMin = table[i][j];

    return tempMin;

}

 private int max(int[][] table){
    int tempMax = int[0][0];

    for(int i = 0; i < table.length; i++)
        for(int j = 1; j < table[i].length; j++)
            if(table[i][j] > tempMax) tempMax = table[i][j];

    return tempMax;

}
","```java
private int getMinMax(int[][] table, boolean max) {
    // Return max or min of the table based on the boolean flag 'max'
    if (max)
        return max(table);
    else
        return min(table);
}

private int min(int[][] table) {
    int tempMin = table[0][0]; // Initialize tempMin with the first element of the table

    for (int i = 0; i < table.length; i++)
        for (int j = 1; j < table[i].length; j++)
            if (table[i][j] < tempMin)
                tempMin = table[i][j]; // Update tempMin if a smaller element is found

    return tempMin;
}

private int max(int[][] table) {
    int tempMax = table[0][0]; // Initialize tempMax with the first element of the table

    for (int i = 0; i < table.length; i++)
        for (int j = 1; j < table[i].length; j++)
            if (table[i][j] > tempMax)
                tempMax = table[i][j]; // Update tempMax if a larger element is found

    return tempMax;
}
```",5,5,4,5
,48334094,"WebElement pagination = d.findElement(By.xpath(""/html/body/div[9]/div[1]/div[3]/div/div/div[2]/ul""));
List < WebElement > allPaginations = pagination.findElements(By.tagName(""a""));
WebElement title = d.findElement(By.linkText("">""));
System.out.println(allPaginations.size());
if (allPaginations.size() > 0)
{
    System.out.println(""Pagination exists"");
    for (int i = 0; i < allPaginations.size(); i++)
    {
        pagination = d.findElement(By.xpath(""/html/body/div[9]/div[1]/div[3]/div/div/div[2]/ul""));
        allPaginations = pagination.findElements(By.tagName(""a""));
        Thread.sleep(3000);
        allPaginations.get(i).click();
        d.manage().timeouts().pageLoadTimeout(5, TimeUnit.SECONDS);
        List < WebElement > ngo_Names = d.findElements(By.xpath(""/html/body/div[9]/div[1]/div[3]/div/div/div[2]/table/tbody/tr/td[2]""));
        System.out.println(ngo_Names.size());

    }
}
else
{
    System.out.println(""Pagination doesn't exists"");
}
","WebElement pagination = d.findElement(By.xpath(""/html/body/div[9]/div[1]/div[3]/div/div/div[2]/ul"")); // Store the web element for pagination

List < WebElement > allPaginations = pagination.findElements(By.tagName(""a"")); // Store all pagination elements

WebElement title = d.findElement(By.linkText("">"")); // Store the web element for title (the '>' symbol)

System.out.println(allPaginations.size()); // Print the number of pagination elements

if (allPaginations.size() > 0) // If there are pagination elements
{
    System.out.println(""Pagination exists""); // Print that pagination exists

    for (int i = 0; i < allPaginations.size(); i++) // Iterate through the pagination elements
    {
        pagination = d.findElement(By.xpath(""/html/body/div[9]/div[1]/div[3]/div/div/div[2]/ul"")); // Store the web element for pagination again

        allPaginations = pagination.findElements(By.tagName(""a"")); // Store all pagination elements again

        Thread.sleep(3000); // Sleep for 3 seconds (to wait for the page to load)

        allPaginations.get(i).click(); // Click on the pagination element at index 'i'

        d.manage().timeouts().pageLoadTimeout(5, TimeUnit.SECONDS); // Set the page load timeout to 5 seconds
        // Note: This line sets the amount of time WebDriver will wait for a web element to be found.

        List < WebElement > ngo_Names = d.findElements(By.xpath(""/html/body/div[9]/div[1]/div[3]/div/div/div[2]/table/tbody/tr/td[2]"")); // Store all NGO names

        System.out.println(ngo_Names.size()); // Print the number of NGO names
    }
}
else // If there are no pagination elements
{
    System.out.println(""Pagination doesn't exists""); // Print that pagination doesn't exist
}",4,3,4,5
